ID,VOICE,TEXT COLOR,PORTRAIT,ROUTE TO AFTER,CHOICE_1,CHOICE_1_NEXT,CHOICE_2,CHOICE_2_NEXT,ENGLISH,SPANISH,JAPANESE,GERMAN,CHINESE,CHINESE SIMPLIFIED,KOREAN,ITALIAN,PORTUGUESE
weapon_boomerang,-1,-1,-1,-1,-1,-1,-1,-1,Cheap Boomerang,Boomerang Barato,安物のブーメラン,Billiger Bumerang,便宜的迴力鏢,便宜的回力镖,조잡한 부메랑,Boomerang Economico,Bumerangue Barato
weapon_boomerang_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Clear Floor 2.,Despejar Piso 2.,2階をクリアする。,Schließe Stock 2 ab.,攻略第二層樓,攻略第二层楼,2층을 클리어하세요,Chiarisci il Piano 2.,Complete o Andar 2
weapon_boomerang_desc,-1,-1,-1,-1,-1,-1,-1,-1,It might even come back!\n(Breakable. Press <action> to throw at enemy),Puede hasta volver!\n(Se Rompe. Aprieta <action> para tirar a un enemigo),戻ってくるかも！\n（壊れる。<action>で敵に投げる）,Er könnte sogar zurückkommen!\n(Zerbrechlich. Drücke <action> um ihm auf den Gegner zu werfen),它有可能飛回來喔!\n(可損壞。 按 <action> 來向敵人丟擲),它有可能飞回来喔!\n(可损坏。 按 <action> 来向敌人丢掷),"잘 던지면 돌아올지도 모릅니다!\n(파괴 가능, <action>을 눌러 적에게 던지기)",Potrebbe tornare!\n(Si può rompere. Premi <action> per lanciare al nemico),Talvez volte!\n(Quebrável. Pressione <action> para arremesar ao inimigo)
weapon_bow,-1,-1,-1,-1,-1,-1,-1,-1,Ancient Bow,Arco Antiguo,古代の弓,Uralter Bogen,古代弓,古代弓,고대의 활,Arco Antico,Arco Ancestral
weapon_bow_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Escape The Darkness with only 1 Item.,Escapa La Oscuridad con solo 1 Item,アイテム1つだけで暗闇から脱出する。,Entkomme der Dunkelheit mit nur einem Gegenstand.,在僅持有1件物品下逃出黑暗,在仅持有1件物品下逃出黑暗,하나의 아이템만으로 어둠을 탈출하세요,Scappa le Tenebre con un oggetto.,Escape A Escuridão com apenas 1 item.
weapon_bow_desc,-1,-1,-1,-1,-1,-1,-1,-1,"Good thing you have 17,000 arrows!\n(Breakable. Press <action> to shoot)","Que bueno que tienes 17,000 flechas!\n(Se rompe. Aprieta <action> para disparar.)","矢が17,000本あるから安心！\n（壊れる。<action>で射る）","Gut, dass du 17.000 Pfeile hast!\n(Zerbrechlich. Drücke <action> um zu schießen)",好禮家在你有17000支箭!\n(可損壞。 按 <action> 來射擊),好礼家在你有17000支箭!\n(可损坏。 按 <action> 来射击),"화살을 17000개나 챙겨서 다행입니다!\n(파괴 가능, <action>을 눌러 발사)",Grazie al cielo hai 17000 frecce!\n(Si può romprese. Premi <action> per usare),"Ainda bem que você tem 17,000 flechas!\n(Quebravel. Pressione <action> para atirar)"
weapon_chill,-1,-1,-1,-1,-1,-1,-1,-1,Chill,Relajado,チル,Chill,冷卻,冷却,칠,Raffreddati,Gelar
weapon_chill_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Defeat 20 Slimes as Bibi.,Derrota 20 Slimes como Bibi.,ビビでスライムを20体倒す。,Besiege 20 Schleime als Bibi.,作為比比時擊敗20隻史萊姆,作为比比时击败20只史莱姆,비비로 슬라임 20마리를 처치하세요,Sconfiggi 20 Slime come Bibi.,Derrote 20 Slimes como Bibi.
weapon_chill_desc,-1,-1,-1,-1,-1,-1,-1,-1,This book looks very cool!\n(Deals Magic Damage),Este libro se ve interesante!\n(Inflige Daño Mágico),この本マジでイケてる！\n（魔法ダメージを与える）,Dieses Buch sieht sehr cool aus!\n(Verursacht Magieschaden),好酷的一本書!\n(造成魔法傷害),好酷的一本书!\n(造成魔法伤害),아주 쿨한 책이네요!\n(마법 대미지를 줌),Questo libro sembra figo!\n(Fa Danno Magico),Este livro parece muito legal!\n(Causa Dano de Magia)
weapon_daggers,-1,-1,-1,-1,-1,-1,-1,-1,Daggers,Dagas,ダガー,Dolche,匕首,匕首,단검,Pugnali,Adagas
weapon_daggers_desc,-1,-1,-1,-1,-1,-1,-1,-1,Great for dicing fruits!\n(Deals Physical Damage),Bueno para picar frutas!\n(Inflige Daño Físico),果物を切るのに最適！\n（物理ダメージを与える）,Super um Früchte zu würfeln!\n(Verurusacht physischen Schaden),切水果很好用!\n(造成物理傷害),切水果很好用!\n(造成物理伤害),과일을 썰때 딱입니다!\n(물리 대미지를 줌),Ottimi per tagliare la frutta!\n(Fa Danno Fisico),Util para cortar fruta!\n(Causa Dano Físico)
weapon_gust,-1,-1,-1,-1,-1,-1,-1,-1,Gust,Ráfaga,ガスト,Böe,疾風,疾风,거스트,Raffica,Rajada de Vento
weapon_gust_desc,-1,-1,-1,-1,-1,-1,-1,-1,Feel the wind in your hairs!\n(Deals Magic Damage),Siente el viento en tu cabello!\n(Inflige Daño Mágico),髪に風を感じろ！\n（魔法ダメージを与える）,Fühle den Wind in deinen Haaren!\n(Verursacht Magieschaden),讓風吹拂你的秀髮吧!(造成魔法傷害),让风吹拂你的秀发吧!(造成魔法伤害),머릿결에 스치는 바람을 느껴보세요!\n(마법 대미지를 줌),Senti il vento nei tuoi capelli!\n(Fa Danno Magico),Sinta o vento nos seus cabelos!\n(Causa Dano de Magia)
weapon_melt,-1,-1,-1,-1,-1,-1,-1,-1,Melt,Derrite,メルト,Schmelze,溶解,溶解,멜트,Fondi,Derreter
weapon_melt_desc,-1,-1,-1,-1,-1,-1,-1,-1,This author was fire on the dance floor!\n(Deals Magic Damage),Este autor era fuego en la pista de baile!\n(Inflige Daño Mágico),作者はダンスフロアの炎だった！\n（魔法ダメージを与える）,Dieser Author ist wie Feuer auf dem Parkett!\n(Verursacht Magieschaden),這本書的作者一定是舞池的火紅玩咖!\n(造成魔法傷害),这本书的作者一定是舞池的火红玩咖!\n(造成魔法伤害),이 책을 쓴 저자는 아주 화끈하겠군요!\n(마법 대미지를 줌),Questo autore era a fuoco sulla pista da ballo!\n(Fa Danno Magico),Este autor foi fogo na dança!\n(Causa Dano de Magia)
weapon_quake,-1,-1,-1,-1,-1,-1,-1,-1,Quake,Temblor,クエイク,Beben,地動,地动,퀘이크,Quake,Terremoto
weapon_quake_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Defeat a Ghost.,Derrota un fantasma.,ゴーストを倒す。,Besiege einen Geist.,擊敗1隻幽靈,击败1只幽灵,유령을 처치하세요,Sconfiggi un Fantasma.,Derrote um Fantasma.
weapon_quake_desc,-1,-1,-1,-1,-1,-1,-1,-1,Unfortunately not a video game.\n(Deals Magic Damage),Desafortunadamente no en un video juego.\n(Inflige Daño Mágico),残念ながらゲームの方じゃない。\n（魔法ダメージを与える）,"Nein, nicht der Charakter!\n(Verursacht Magieschaden)",很遺憾的不是一個遊戲\n(造成魔法傷害),很遗憾的不是一个游戏\n(造成魔法伤害),아쉽게도 그 게임과는 관련 없습니다!\n(마법 대미지를 줌),Sfortunatamente non è un videogioco.\n(Fa Danno Magico),Infelizmente não é um video jogo.\n(Causa Dano de Magia)
weapon_spear,-1,-1,-1,-1,-1,-1,-1,-1,Spear,Lanza,槍,Speer,長矛,长矛,창,Spear,Lança
weapon_spear_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Defeat 20 Bats as Bibi.,Derrota 20 Murciélagos como Bibi.,ビビでコウモリを20体倒す。,Besiege 20 Fledermäuse als Bibi.,作為比比時擊敗20隻蝙蝠,作为比比时击败20只蝙蝠,비비로 박쥐 20마리를 처치하세요,Sconfiggi 20 pipistrelli come Bibi.,Derrote 20 Morcegos como Bibi.
weapon_spear_desc,-1,-1,-1,-1,-1,-1,-1,-1,GranGran's coat hanger!\n(Deals Physical Damage),El colgador de Abuela!\n(Inflige Daño Físico),ばあちゃんのコート掛け！\n（物理ダメージを与える）,Omas Kleiderbügel!\n(Verursacht physischen Schaden),我奶奶的衣架!\n(造成物理傷害),我奶奶的衣架!\n(造成物理伤害),이 창은 무거워서 던지지는 못하겠군요!\n(물리 대미지를 줌),L'Appendiabit di Nonna!\n(Fa Danno Fisico),Cabide do GranGran!\n(Causa Dano Físico)
weapon_sword,-1,-1,-1,-1,-1,-1,-1,-1,Sword,Espada,剣,Schwert,長劍,长剑,검,Spada,Espada
weapon_sword_desc,-1,-1,-1,-1,-1,-1,-1,-1,"It's just a long knife, really.\n(Deals Physical Damage)","Es solo un cuchillo largo, realmente.\n(Inflige Daño Físico)",ただの長いナイフ、実は。\n（物理ダメージを与える）,Es ist wirklich nur ein langes Messer.\n(Verursacht physischen Schaden),就是把很長的劍，就這樣\n(造成物理傷害),就是把很长的剑，就这样\n(造成物理伤害),사실 그냥 조금 길어진 단검입니다.\n(물리 대미지를 줌),"E' solo un coltello lungo, veramente.\n(Fa Danno Fisico)","É so uma faca bemm longa, é...\n(Causa Dano Físico)"
weapon_axe,-1,-1,-1,-1,-1,-1,-1,-1,Axe,Hacha,斧,Axt,斧頭,斧头,도끼,Ascia,Machado
weapon_axe_desc,-1,-1,-1,-1,-1,-1,-1,-1,It's time to axe a question or two.\n(Deals Physical Damage),Es tiempo de que te hacha una pregunta o dos.\n(Inflige Daño Físico),そろそろ「斧」るべき質問があるな。\n（物理ダメージを与える）,"Zeit, die eine oder andere Frage niederzuhacken.\n(Verursacht physischen Schaden)",將你的問題一刀兩斷吧\n(造成物理傷害),将你的问题一刀两断吧\n(造成物理伤害),자니가 왔다!\n(물리 대미지를 줌),E' il tempo di l-ascia-re una domanda o due.\n(Fa Danno Fisico),O pau vai quebrar!\n(Causa Dano Físico)
weapon_upgrade,-1,-1,-1,-1,-1,-1,-1,-1,Upgrade your weapon's range!,Mejora el rango de tu arma!,武器の射程を強化しよう！,Werte die Reichweite deiner Waffe auf!,升級你的武器的範圍吧!,升级你的武器的范围吧!,무기의 범위를 업그레이드합니다!,Migliora la portata della tua arma!,Melhore a distância de ataque da sua arma!
weapon_zap,-1,-1,-1,-1,-1,-1,-1,-1,Zap,Zap,ザップ,Stromschlag,電擊,电击,잽,Zap,Zap
weapon_zap_challenge,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Defeat 20 Spiders as Bibi.,Derrota a 20 Arañas como Bibi.,ビビでクモを20体倒す。,Besiege 20 Spinnen als Bibi.,作為比比時擊敗20隻蜘蛛,作为比比时击败20只蜘蛛,비비로 거미를 20마리 처치하세요,Sconffigi 20 Ragni come Bibi.,Derrote 20 Aranhas como Bibi.
weapon_zap_desc,-1,-1,-1,-1,-1,-1,-1,-1,Is this safe to touch?\n(Deals Magic Damage),Se puede tocar?\n(Inflige Daño Mágico),触っても大丈夫？\n（魔法ダメージを与える）,Kann man das sicher anfassen?\n(Verursacht Magieschaden),用手摸真的沒問題嗎?\n(造成魔法傷害),用手摸真的没问题吗?\n(造成魔法伤害),감전되지 않게 조심하세요!\n(마법 대미지를 줌),E' sicuro da toccare?\n(Fa Danno Magico),Isso é seguro de tocar?\n(Causa Dano de Magia)
seed_input,-1,-1,-1,-1,-1,-1,-1,-1,Enter Tower Seed:,Seed de Torre:,塔のシード値を入力：,Turm-Seed eingeben:,輸入高塔種子碼:,输入高塔种子码:,탑 시드 입력:,Entra il Seed della Torre:,Insira a Seed da Torre:
seed_help,-1,-1,-1,-1,-1,-1,-1,-1,(empty = random),(vació = aleatorio),（空欄＝ランダム）,(leer = zufällig),(空白 = 隨機),(空白 = 随机),(빈칸 = 랜덤),(vuoto = casuale),(vazio = aleatório)
seed_label,-1,-1,-1,-1,-1,-1,-1,-1,SEED:,Seed:,シード：,SEED:,種子碼:,种子码:,시드:,SEED:,SEED:
item_toggle,-1,-1,-1,-1,-1,-1,-1,-1,T: Toggle All,T: Toggle Todos,T：すべて切替,T: Alle umschalten,T: 選取全部,T: 选取全部,T: 전체 활성화/비활성화,T: Abilità Tutto,T: Ativar Tudo
story_fail1,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,That's not how\nthe story went...,La historia no fue así...,そんな話\n聞いたことないな…,Das ist nicht\nwie die Geschichte lief..,這才不是\n故事的真相...,这才不是\n故事的真相...,이 이야기는 이렇게 흘러간게 아니다...,Non è così che\nla storia finisce...,Não foi assim que\na história foi...
mailbox1,-1,-1,-1,-1,-1,-1,-1,-1,Request for more bosses sent!,Solicitud enviada!,ボス追加リクエストを送信しました！,Anfrage gesendet!,請求送出!,请求送出!,요청 전송됨!,Richiesta per più boss inviata!,Pedido para mais bosses enviado!
atm1,snd_talk_high,-1,spr_portrait_atm,-1,-1,-1,-1,-1,Thanks for your donation!,Gracias por tu donación!,ご寄付ありがとう！,Danke für deine Spende!,感謝您的贊助!,感谢您的赞助!,후원해주셔서 감사합니다!,Grazie per la tua donazione!,Obrigado pela sua doação!
death_kickstarter_a1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""You got sponkled.""","""Caíste.""",「スポンクられた。」,"""Du wurdest überturmpft""","""你被打成渣了""","""你被打成渣了""","""You got sponkled.""","""Sei stato sploincato.""","""Você foi pego."""
death_kickstarter_b1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""Thank goodness you started with 9 of those…""","""Que suerte que empiezas con 9 de esos...""",「最初から9個持っててよかったね…」,"""Ein Glück, dass du mit 9 davon gestartet bist..""","""幸好你一開始帶了9個...""","""幸好你一开始带了9个...""","""Thank goodness you started with 9 of those…""","""Grazie al cielo parto con 9 di queste…""","""Graças a deus que você começou com 9 desses..."""
death_kickstarter_c1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""You got beat up old style""","""Te dieron una paliza a la antigua.""",「昔ながらのやられ方だね」,"""Du wurdest auf die alte Art und Weise verhauen""","""你被復古的方式擊敗了""","""你被复古的方式击败了""","""You got beat up old style""","""Sei stato battuto vecchio stile""","""Você foi derrotado a moda antiga"""
death_kickstarter_d1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""You have been Elluded""","""Has sido eludido.""",「エルードされちゃった」,"""Du bist dem Leben entgangen""","""你被蠱惑了""","""你被蛊惑了""","""You have been Elluded""","""Sei stato scompigliato scompigliato""","""Você foi Iludido"""
death_kickstarter_e1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""omgod""","""diosmio""",「なんてこった」,"""omgott""","""歐麥尬""","""欧麦尬""","""omgod""","""oddio""","""omdeus"""
death_kickstarter_f1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""People usually try to bloom to their full potential.""","""Las personas intentan florecer a su máximo potencial.""",「人は普通、満開を目指すものなのに。」,"""Man versucht normalerweise, sein volles Potential zu entfalten""","""人們普遍會充分發揮自身潛力的""","""人们普遍会充分发挥自身潜力的""","""People usually try to bloom to their full potential.""","""Solitamente le persone provano a coltivare il loro ponteziale.""","""As pessoas normalmente tentam desenvolver todo o seu potencial."""
death_kickstarter_f2,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""Sadly today, you failed miserably""","""Desafortunadamente hoy, fracasaste miserablemente.""",「悲しいかな、今日はみじめな失敗。」,"""Leider hast du heute komplett miserabel verloren.""","""很遺憾的，今天你徹底搞砸了""","""很遗憾的，今天你彻底搞砸了""","""Sadly today, you failed miserably""","""Purtroppo oggi hai fallito miserabilmente""","""Infelizmente, hoje você falhou miseravelmente."""
death_kickstarter_g1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""It's okay to paws for a break!""","""Está bien pausar por un descanso.""",「ちょっと『手』を休めても大丈夫だよ！」,"""Es ist ok, eine Pawse einzulegen!""","""稍作休息也沒關係呦!""","""稍作休息也没关系呦!""","""It's okay to paws for a break!""","""Va bene zamparsi per una pausa!""","""É ok pausar se quiser descansar um pouco!"""
death_kickstarter_h1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""It will be okay, try again.""","""Todo estará bien, trata otra vez.""",「大丈夫、もう一度。」,"""Es wird schon in Ordnung gehen, versuch es nochmal.""","""一切都會沒事的，再試一次吧""","""一切都会没事的，再试一次吧""","""It will be okay, try again.""","""Va tutto bene, prova di nuovo.""","""Vai ficar tudo bem, tente denovo."""
death_kickstarter_i1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""Oh no, it seems you're out of luck.""","""Oh no, parece que se te acabó la suerte.""",「ああ、運が尽きたみたい。」,"""Oh nein, scheint als wäre dir dein Glück ausgegangen.""","""喔不，你的好運氣似乎用完了""","""喔不，你的好运气似乎用完了""","""Oh no, it seems you're out of luck.""","""Oh no, sembra che hai finito la tua fortuna.""","""Oh não, parece que você ficou sem sorte."""
death_kickstarter_j1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""Maybe take some Medicine, bunip?""","""Quizas es hora de tomar una medicina?""",「お薬でも飲んだら？うさちゃん？」,"""Das sah schmerzhaft aus. Ein wenig Medizin?""","""你該吃點藥了吧，兔崽子?""","""你该吃点药了吧，兔崽子?""","""Maybe take some Medicine, bunip?""","""Magari prendi della medicina?""","""Talvez você devesse tomar algum remédio, bunip?"""
death_kickstarter_k1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""Time’s up. Oh wait, wrong game.""","""Se agotó el tiempo. Espera, juego equivcado.""",「タイムオーバー。あ、違うゲームか。」,"""Zeit ist um. Oh warte, falsches Spiel.""","""時間到...等等，跑錯棚了""","""时间到...等等，跑错棚了""","""Time’s up. Oh wait, wrong game.""","""Finito il tempo. Aspetta, gioco sbagliato.""","""O tempo acabou. Ah, espera, jogo errado."""
death_kickstarter_l1,snd_talk_high,-1,spr_portrait_kickstarter,-1,-1,-1,-1,-1,"""death.fell.accident.water""","""muerte.caída.accidente.agua""",「death.fell.accident.water」,"""tod.gefallen.unfall.wasser""","""死亡.摔落.失誤.水""","""死亡.摔落.失误.水""","""death.fell.accident.water""","""morte.caduta.incidente.acqua""","""death.fell.accident.water"""
challenge_wizards,snd_talk_low,-1,-1,-1,-1,-1,-1,-1,Magebane,Maldición de Mago,メイジベイン,Fluch der Magier,法師剋星,法师克星,마법사 사냥꾼,Rovina dei Maghi,Magebane
